propagator = verlet
iterations = 3000
timestep   = 3600
planets    = 10

Sole	1.9885e+30
Mercurio	3.302e+23
Venere	4.8685e+24
Terra	5.97219e+24
Marte	6.4171e+23
Giove	1.89819e+27
Saturno	5.6834e+26
Urano	8.6813e+25
Nettuno	1.02409e+26
Cometa di Halley	2.2e+14

-1.2473e+06	581791	24398	
-2.98486e+07	3.97383e+07	5.8477e+06	
1.0608e+08	-1.58856e+07	-6.39489e+06	
1.21278e+08	8.47482e+07	19529.4	
-2.21552e+08	-9.72913e+07	3.37724e+06	
6.66613e+08	-3.38414e+08	-1.35098e+07	
1.00364e+09	-1.0939e+09	-2.09382e+07	
2.17882e+09	1.9906e+09	-2.08339e+07	
4.42772e+09	-6.41853e+08	-8.88235e+07	
-3.01222e+09	4.03022e+09	-1.49306e+09	

-1.24733e+06	581740	24399	
-3.00256e+07	3.96417e+07	5.85605e+06	
1.06098e+08	-1.57616e+07	-6.39426e+06	
1.21216e+08	8.48362e+07	19524.2	
-2.21513e+08	-9.73636e+07	3.37478e+06	
6.66634e+08	-3.3837e+08	-1.35105e+07	
1.00367e+09	-1.09388e+09	-2.09396e+07	
2.17881e+09	1.99061e+09	-2.08337e+07	
4.42772e+09	-6.41834e+08	-8.8824e+07	
-3.01222e+09	4.03022e+09	-1.49306e+09	

5.22251e+06	-2.04287e+06	-101109	
8.44576e+11	-1.15626e+12	-1.71957e+11	
-2.86765e+11	4.39974e+10	1.7152e+10	
-1.28192e+11	-8.80663e+10	4.92647e+06	
5.38621e+10	2.39268e+10	-8.19748e+08	
-4.79823e+09	2.43459e+09	9.7234e+07	
-5.17294e+07	5.7953e+07	1.07819e+06	
1.88696e+09	1.72403e+09	-1.80429e+07	
4.25753e+09	-6.17157e+08	-8.54102e+07	
-2.94044e+09	3.93419e+09	-1.45748e+09	

1.16914e+07	-4.66622e+06	-226638	
1.69675e+12	-2.30295e+12	-3.4383e+11	
-5.73743e+11	8.73486e+10	3.43074e+10	
-2.56382e+11	-1.76407e+11	9.8467e+06	
1.07935e+11	4.799e+10	-1.64178e+09	
-1.02635e+10	5.20685e+09	2.0799e+08	
-1.10718e+09	1.20974e+09	2.30989e+07	
1.59513e+09	1.45743e+09	-1.52522e+07	
4.08734e+09	-5.92481e+08	-8.19964e+07	
-2.86867e+09	3.83816e+09	-1.4219e+09	

-1.86228e+08	2.03805e+08	3.87203e+06	
1.68918e+12	-2.31256e+12	-3.43921e+11	
-5.73637e+11	8.80107e+10	3.43103e+10	
-2.56504e+11	-1.76217e+11	9.8334e+06	
1.07944e+11	4.79501e+10	-1.64284e+09	
-1.00516e+10	5.10032e+09	2.03693e+08	
6.90853e+11	-7.27734e+11	-1.43053e+10	
8.17244e+08	7.44062e+08	-7.83441e+06	
3.71853e+09	-5.39079e+08	-7.45977e+07	
-2.71884e+09	3.63683e+09	-1.34707e+09	

2.41657e+07	-9.32073e+06	-467464	
3.39354e+12	-4.60594e+12	-6.87665e+11	
-1.14759e+12	1.74713e+11	6.86212e+10	
-5.12885e+11	-3.529e+11	1.96739e+07	
2.16091e+11	9.60772e+10	-3.28694e+09	
-2.11474e+10	1.07286e+10	4.28554e+08	
-1.50888e+09	1.6583e+09	3.15065e+07	
-7.69325e+07	-8.05008e+07	658339	
3.34551e+09	-4.85194e+08	-6.71143e+07	
-2.56741e+09	3.43555e+09	-1.27279e+09	

-3.77501e+08	4.09783e+08	7.84333e+06	
2.53379e+12	-3.46887e+12	-5.15884e+11	
-8.60508e+11	1.32024e+11	5.14687e+10	
-3.84817e+11	-2.64368e+11	1.47403e+07	
1.62025e+11	7.19731e+10	-2.46594e+09	
-1.52542e+10	7.74085e+09	3.09123e+08	
1.38176e+12	-1.45553e+12	-2.86117e+10	
-4.91568e+09	-2.7465e+09	5.67747e+07	
2.75194e+09	-3.7964e+08	-5.51923e+07	
-2.30289e+09	3.0759e+09	-1.13292e+09	

2.03386e+07	-2.50018e+07	-524423	
5.09032e+12	-6.90893e+12	-1.0315e+12	
-1.72144e+12	2.62077e+11	1.02935e+11	
-7.69388e+11	-5.29392e+11	2.9501e+07	
3.24246e+11	1.44164e+11	-4.93209e+09	
-3.20204e+10	1.62449e+10	6.48898e+08	
-1.0034e+09	1.12004e+09	2.09934e+07	
3.6618e+11	2.57429e+11	-4.08059e+09	
1.999e+09	-2.91249e+08	-4.00987e+07	
-2.06966e+09	2.77169e+09	-1.02711e+09	

-5.68771e+08	6.15757e+08	1.18145e+07	
3.37839e+12	-4.62517e+12	-6.87848e+11	
-1.14738e+12	1.76037e+11	6.86271e+10	
-5.1313e+11	-3.52519e+11	1.96473e+07	
2.16106e+11	9.59961e+10	-3.28902e+09	
-2.04344e+10	1.03703e+10	4.14099e+08	
2.07266e+12	-2.18332e+12	-4.29182e+10	
-1.04638e+10	-6.10851e+09	1.19391e+08	
1.1453e+09	-5.8741e+07	-2.28945e+07	
-1.5729e+09	2.08008e+09	-7.32674e+08	

1.60396e+07	-4.00712e+07	-571379	
6.78711e+12	-9.21191e+12	-1.37534e+12	
-2.29529e+12	3.49442e+11	1.37249e+11	
-1.02589e+12	-7.05884e+11	3.93282e+07	
4.32402e+11	1.92251e+11	-6.57724e+09	
-4.28887e+10	2.17587e+10	8.69145e+08	
1.44524e+09	-1.59161e+09	-3.03627e+07	
7.32437e+11	5.14939e+11	-8.16184e+09	
-1.05725e+09	1.32813e+08	2.11128e+07	
-1.27336e+09	1.7083e+09	-6.34683e+08	

-7.59958e+08	8.21698e+08	1.57839e+07	
4.223e+12	-5.78147e+12	-8.59811e+11	
-1.43425e+12	2.20051e+11	8.57855e+10	
-6.41442e+11	-4.4067e+11	2.45542e+07	
2.70187e+11	1.20019e+11	-4.11211e+09	
-2.56019e+10	1.29936e+10	5.1882e+08	
2.76357e+12	-2.91111e+12	-5.72246e+10	
-1.59722e+10	-9.44348e+09	1.81576e+08	
-2.34718e+09	1.00425e+09	4.75905e+07	
1.25085e+08	-3.27369e+08	3.85267e+08	

1.17415e+07	-5.54166e+07	-618546	
8.48389e+12	-1.15149e+13	-1.71917e+12	
-2.86914e+12	4.36806e+11	1.71563e+11	
-1.28239e+12	-8.82376e+11	4.91554e+07	
5.40558e+11	2.40338e+11	-8.22239e+09	
-5.37543e+10	2.72712e+10	1.08934e+09	
2.84668e+09	-3.16642e+09	-5.989e+07	
1.09869e+12	7.72449e+11	-1.22431e+10	
1.6304e+09	-3.68436e+08	-3.37223e+07	
2.88395e+08	-3.931e+08	1.34203e+08	

-9.51291e+08	1.02766e+09	1.97563e+07	
5.0676e+12	-6.93777e+12	-1.03177e+12	
-1.72112e+12	2.64064e+11	1.02944e+11	
-7.69755e+11	-5.2882e+11	2.94611e+07	
3.24268e+11	1.44042e+11	-4.93519e+09	
-3.07614e+10	1.5613e+10	6.23377e+08	
3.45447e+12	-3.6389e+12	-7.1531e+10	
-2.14636e+10	-1.2767e+10	2.43577e+08	
-3.16369e+09	1.75947e+09	6.44512e+07	
7.01177e+06	-3.77036e+08	7.45063e+08	

7.64457e+06	-7.08679e+07	-669858	
1.01807e+13	-1.38179e+13	-2.06301e+12	
-3.44299e+12	5.24171e+11	2.05876e+11	
-1.5389e+12	-1.05887e+12	5.89825e+07	
6.48713e+11	2.88426e+11	-9.86753e+09	
-6.46183e+10	3.27829e+10	1.3095e+09	
3.9866e+09	-4.45424e+09	-8.39498e+07	
1.46495e+12	1.02996e+12	-1.63243e+10	
1.83449e+09	-3.89585e+08	-3.77652e+07	
-1.81064e+10	2.18648e+10	-8.82256e+09	

-1.14269e+09	1.23364e+09	2.37301e+07	
5.91221e+12	-8.09407e+12	-1.20374e+12	
-2.00799e+12	3.08077e+11	1.20102e+11	
-8.98068e+11	-6.16971e+11	3.4368e+07	
3.78349e+11	1.68065e+11	-5.75828e+09	
-3.59153e+10	1.82296e+10	7.27821e+08	
4.14538e+12	-4.36669e+12	-8.58374e+10	
-2.69458e+10	-1.60843e+10	3.05476e+08	
-2.77802e+09	2.11704e+09	5.70255e+07	
-1.15461e+09	1.10292e+09	3.15049e+08	

3.68561e+06	-8.63779e+07	-723997	
